"bulk_density","velocity:0","velocity:1","velocity:2","u_f:0","u_f:1","u_f:2","p_f","p_c","p","T","porosity","peridotite","density","viscosity","thermal_expansivity","porosity_change","peridotite_change","nonadiabatic_temperature","nonadiabatic_pressure","melt_density","permeability","melt_viscosity","compaction_viscosity","melt_fraction","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,31200,0,31200,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,31400,0,31400,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,31600,0,31600,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,31800,0,31800,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,32000,0,32000,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,32200,0,32200,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,32400,0,32400,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,32600,0,32600,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,32800,0,32800,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,33000,0,33000,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,33200,0,33200,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,33400,0,33400,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,33600,0,33600,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,33800,0,33800,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,34000,0,34000,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,34200,0,34200,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,34400,0,34400,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,34600,0,34600,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,34800,0,34800,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,35000,0,35000,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,35200,0,35200,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,35400,0,35400,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,35600,0,35600,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,35800,0,35800,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,36000,0,36000,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,36200,0,36200,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,36400,0,36400,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,36600,0,36600,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,36800,0,36800,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,37000,0,37000,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,37200,0,37200,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,37400,0,37400,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,37600,0,37600,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,37800,0,37800,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,38000,0,38000,0
3423,0,0.050012,0,7.037e-14,0.050215,0,2.1016e+09,-4.7346e+05,2.1011e+09,1620.4,0.0018361,0.0016056,3423.8,5.0235e+18,3.5e-05,1.716e-10,0.0016911,-7.5058,-7.1396e+06,2982.7,3.4726e-17,10,1.4295e+21,0.0022059,1,38200,0,38200,0
3422.8,0,0.050014,0,4.2331e-13,0.050347,0,2.0947e+09,-4.1029e+05,2.0943e+09,1620.1,0.0021828,0.0019144,3423.8,5.0092e+18,3.5e-05,2.032e-10,0.0020027,-7.7034,-7.1394e+06,2982.1,6.1341e-17,10,1.2438e+21,0.0025423,1,38400,0,38400,0
3422.6,0,0.050017,0,7.7625e-13,0.050478,0,2.0878e+09,-3.4713e+05,2.0875e+09,1619.8,0.0025294,0.0022231,3423.7,4.9949e+18,3.5e-05,2.348e-10,0.0023142,-7.901,-7.1392e+06,2981.5,8.7956e-17,10,1.058e+21,0.0028787,1,38600,0,38600,0
3422.4,0,0.050019,0,8.9341e-13,0.050624,0,2.0809e+09,-2.8952e+05,2.0806e+09,1619.6,0.0028851,0.0025419,3423.7,4.9802e+18,3.5e-05,2.674e-10,0.0026357,-8.1002,-7.1387e+06,2980.9,1.2441e-16,10,8.9672e+20,0.0032241,1,38800,0,38800,0
3422.2,0,0.050021,0,3.0322e-13,0.050814,0,2.074e+09,-2.4858e+05,2.0738e+09,1619.3,0.0032679,0.0028906,3423.6,4.9643e+18,3.5e-05,3.0302e-10,0.0029869,-8.3044,-7.1377e+06,2980.3,1.9038e-16,10,8.0889e+20,0.0035965,1,39000,0,39000,0
3422,0,0.050023,0,-2.8697e-13,0.051003,0,2.0671e+09,-2.0765e+05,2.0669e+09,1619,0.0036507,0.0032392,3423.6,4.9485e+18,3.5e-05,3.3865e-10,0.0033382,-8.5085,-7.1367e+06,2979.7,2.5634e-16,10,7.2106e+20,0.0039689,1,39200,0,39200,0
3421.7,0,0.050024,0,-7.94e-13,0.051201,0,2.0602e+09,-1.6781e+05,2.0601e+09,1618.7,0.0040357,0.003592,3423.5,4.9325e+18,3.5e-05,3.7469e-10,0.0036936,-8.7133,-7.1356e+06,2979.1,3.2992e-16,10,6.3809e+20,0.0043451,1,39400,0,39400,0
3421.5,0,0.050026,0,-7.1888e-13,0.051464,0,2.0534e+09,-1.3559e+05,2.0532e+09,1618.4,0.004436,0.003974,3423.5,4.9161e+18,3.5e-05,4.1365e-10,0.0040779,-8.9233,-7.1337e+06,2978.5,4.5675e-16,10,5.8917e+20,0.0047478,1,39600,0,39600,0
3421.3,0,0.050027,0,-6.4376e-13,0.051727,0,2.0465e+09,-1.0336e+05,2.0464e+09,1618.1,0.0048362,0.004356,3423.4,4.8996e+18,3.5e-05,4.5262e-10,0.0044622,-9.1332,-7.1318e+06,2978,5.8358e-16,10,5.4025e+20,0.0051505,1,39800,0,39800,0
3421,0,0.050028,0,-5.6864e-13,0.05199,0,2.0396e+09,-71143,2.0395e+09,1617.8,0.0052364,0.004738,3423.4,4.8831e+18,3.5e-05,4.9159e-10,0.0048465,-9.3432,-7.1299e+06,2977.4,7.1041e-16,10,4.9133e+20,0.0055532,1,40000,0,40000,0
3420.8,0,0.050029,0,3.4069e-13,0.052332,0,2.0327e+09,-44575,2.0327e+09,1617.5,0.0056488,0.0051485,3423.3,4.8663e+18,3.5e-05,5.3342e-10,0.005259,-9.5584,-7.127e+06,2976.8,9.2179e-16,10,4.6054e+20,0.0059821,1,40200,0,40200,0
3420.6,0,0.050029,0,1.25e-12,0.052674,0,2.0259e+09,-18007,2.0259e+09,1617.2,0.0060611,0.005559,3423.3,4.8495e+18,3.5e-05,5.7525e-10,0.0056716,-9.7736,-7.1242e+06,2976.2,1.1332e-15,10,4.2976e+20,0.006411,1,40400,0,40400,0
3420.3,0,0.05003,0,2.1593e-12,0.053017,0,2.019e+09,8561,2.019e+09,1616.8,0.0064734,0.0059695,3423.2,4.8327e+18,3.5e-05,6.1709e-10,0.0060841,-9.9888,-7.1214e+06,2975.6,1.3445e-15,10,3.9897e+20,0.0068399,1,40600,0,40600,0
3420.1,0,0.050029,0,6.6829e-13,0.053421,0,2.0122e+09,30989,2.0122e+09,1616.5,0.0068861,0.0064018,3423.2,4.8161e+18,3.5e-05,6.6112e-10,0.0065182,-10.208,-7.1177e+06,2975,1.6448e-15,10,3.7706e+20,0.007289,1,40800,0,40800,0
3419.9,0,0.050028,0,-1.1656e-12,0.053835,0,2.0053e+09,52825,2.0053e+09,1616.2,0.0072987,0.0068372,3423.1,4.7995e+18,3.5e-05,7.0546e-10,0.0069553,-10.428,-7.1139e+06,2974.4,1.9577e-15,10,3.5642e+20,0.007741,1,41000,0,41000,0
3419.6,0,0.050027,0,-2.9996e-12,0.054249,0,1.9984e+09,74662,1.9985e+09,1615.9,0.0077114,0.0072726,3423.1,4.783e+18,3.5e-05,7.498e-10,0.0073924,-10.648,-7.11e+06,2973.8,2.2707e-15,10,3.3578e+20,0.008193,1,41200,0,41200,0
3419.4,0,0.050025,0,-1.1783e-12,0.054711,0,1.9916e+09,93521,1.9917e+09,1615.6,0.0081199,0.0077247,3423,4.7668e+18,3.5e-05,7.9581e-10,0.0078458,-10.872,-7.1055e+06,2973.2,2.6693e-15,10,3.1965e+20,0.0086605,1,41400,0,41400,0
3419.2,0,0.050023,0,1.8614e-12,0.055188,0,1.9847e+09,1.1139e+05,1.9848e+09,1615.3,0.0085271,0.0081823,3423,4.7507e+18,3.5e-05,8.4238e-10,0.0083046,-11.096,-7.1007e+06,2972.6,3.0965e-15,10,3.0504e+20,0.009133,1,41600,0,41600,0
3418.9,0,0.050021,0,4.9011e-12,0.055666,0,1.9779e+09,1.2925e+05,1.978e+09,1615,0.0089343,0.0086398,3422.9,4.7346e+18,3.5e-05,8.8895e-10,0.0087634,-11.32,-7.0959e+06,2972,3.5236e-15,10,2.9042e+20,0.0096056,1,41800,0,41800,0
3418.7,0,0.050018,0,4.1283e-12,0.056177,0,1.971e+09,1.4507e+05,1.9711e+09,1614.6,0.0093343,0.0091099,3422.9,4.7191e+18,3.5e-05,9.3678e-10,0.0092343,-11.547,-7.0904e+06,2971.4,4.0247e-15,10,2.7822e+20,0.01009,1,42000,0,42000,0
3418.5,0,0.050014,0,1.0678e-12,0.056707,0,1.9641e+09,1.5965e+05,1.9643e+09,1614.3,0.0097299,0.0095873,3422.8,4.7038e+18,3.5e-05,9.8535e-10,0.0097124,-11.776,-7.0846e+06,2970.8,4.57e-15,10,2.6748e+20,0.010581,1,42200,0,42200,0
3418.2,0,0.05001,0,-1.9926e-12,0.057238,0,1.9573e+09,1.7423e+05,1.9575e+09,1614,0.010126,0.010065,3422.8,4.6885e+18,3.5e-05,1.0339e-09,0.010191,-12.005,-7.0788e+06,2970.2,5.1154e-15,10,2.5673e+20,0.011072,1,42400,0,42400,0
3418,0,0.050006,0,-3.0779e-12,0.05779,0,1.9504e+09,1.8746e+05,1.9506e+09,1613.7,0.010515,0.010551,3422.8,4.6736e+18,3.5e-05,1.0834e-09,0.010677,-12.235,-7.0725e+06,2969.6,5.721e-15,10,2.4727e+20,0.011572,1,42600,0,42600,0
3417.8,0,0.05,0,-2.188e-12,0.058366,0,1.9436e+09,1.9935e+05,1.9438e+09,1613.4,0.010898,0.011047,3422.7,4.6591e+18,3.5e-05,1.1338e-09,0.011173,-12.467,-7.0658e+06,2969,6.3871e-15,10,2.3907e+20,0.01208,1,42800,0,42800,0
3417.5,0,0.049995,0,-1.2982e-12,0.058941,0,1.9368e+09,2.1124e+05,1.937e+09,1613,0.011281,0.011542,3422.7,4.6446e+18,3.5e-05,1.1842e-09,0.011668,-12.7,-7.059e+06,2968.4,7.0531e-15,10,2.3088e+20,0.012588,1,43000,0,43000,0
3417.3,0,0.049989,0,-9.1293e-13,0.05953,0,1.9299e+09,2.2231e+05,1.9301e+09,1612.7,0.011658,0.012044,3422.6,4.6304e+18,3.5e-05,1.2352e-09,0.012169,-12.933,-7.0518e+06,2967.8,7.7626e-15,10,2.2335e+20,0.013101,1,43200,0,43200,0
3417.1,0,0.049982,0,-1.3688e-12,0.060141,0,1.9231e+09,2.3202e+05,1.9233e+09,1612.4,0.012026,0.012556,3422.6,4.6168e+18,3.5e-05,1.2872e-09,0.01268,-13.169,-7.0441e+06,2967.2,8.5447e-15,10,2.1695e+20,0.013625,1,43400,0,43400,0
3416.9,0,0.049975,0,-1.8246e-12,0.060751,0,1.9162e+09,2.4173e+05,1.9165e+09,1612.1,0.012394,0.013068,3422.5,4.6031e+18,3.5e-05,1.3393e-09,0.013191,-13.405,-7.0364e+06,2966.6,9.3267e-15,10,2.1054e+20,0.014148,1,43600,0,43600,0
3416.6,0,0.049968,0,-1.4643e-12,0.061369,0,1.9094e+09,2.5101e+05,1.9096e+09,1611.7,0.012758,0.013584,3422.5,4.5897e+18,3.5e-05,1.3917e-09,0.013706,-13.642,-7.0284e+06,2966,1.0137e-14,10,2.0445e+20,0.014675,1,43800,0,43800,0
3416.4,0,0.04996,0,1.3445e-12,0.06201,0,1.9025e+09,2.5897e+05,1.9028e+09,1611.4,0.013112,0.014111,3422.4,4.5769e+18,3.5e-05,1.4453e-09,0.014231,-13.881,-7.0198e+06,2965.4,1.1033e-14,10,1.9931e+20,0.015213,1,44000,0,44000,0
3416.2,0,0.049951,0,4.1533e-12,0.062651,0,1.8957e+09,2.6694e+05,1.896e+09,1611.1,0.013466,0.014638,3422.4,4.5641e+18,3.5e-05,1.4989e-09,0.014756,-14.12,-7.0112e+06,2964.8,1.1928e-14,10,1.9417e+20,0.015751,1,44200,0,44200,0
3416,0,0.049943,0,6.3038e-12,0.063295,0,1.8888e+09,2.7473e+05,1.8891e+09,1610.7,0.013818,0.015167,3422.3,4.5514e+18,3.5e-05,1.5526e-09,0.015283,-14.359,-7.0024e+06,2964.2,1.2837e-14,10,1.8914e+20,0.01629,1,44400,0,44400,0
3415.8,0,0.049933,0,3.846e-12,0.063958,0,1.882e+09,2.8129e+05,1.8823e+09,1610.4,0.014156,0.015709,3422.3,4.5395e+18,3.5e-05,1.6076e-09,0.015821,-14.602,-6.9929e+06,2963.6,1.3838e-14,10,1.8494e+20,0.016841,1,44600,0,44600,0
3415.6,0,0.049923,0,1.3882e-12,0.064622,0,1.8752e+09,2.8785e+05,1.8755e+09,1610.1,0.014495,0.01625,3422.2,4.5275e+18,3.5e-05,1.6626e-09,0.016359,-14.844,-6.9834e+06,2963,1.484e-14,10,1.8074e+20,0.017391,1,44800,0,44800,0
3415.4,0,0.049913,0,-1.0695e-12,0.065286,0,1.8683e+09,2.9441e+05,1.8686e+09,1609.7,0.014834,0.016791,3422.2,4.5155e+18,3.5e-05,1.7176e-09,0.016897,-15.086,-6.9739e+06,2962.4,1.5841e-14,10,1.7654e+20,0.017942,1,45000,0,45000,0
3415.2,0,0.049902,0,-3.3913e-12,0.065969,0,1.8615e+09,2.9981e+05,1.8618e+09,1609.4,0.01516,0.017345,3422.2,4.5043e+18,3.5e-05,1.7739e-09,0.017447,-15.331,-6.9635e+06,2961.8,1.6944e-14,10,1.7304e+20,0.018505,1,45200,0,45200,0
3415,0,0.049891,0,-5.7131e-12,0.066653,0,1.8547e+09,3.0522e+05,1.855e+09,1609.1,0.015485,0.017899,3422.1,4.4931e+18,3.5e-05,1.8302e-09,0.017997,-15.577,-6.9532e+06,2961.2,1.8047e-14,10,1.6954e+20,0.019068,1,45400,0,45400,0
3414.8,0,0.04988,0,-8.0348e-12,0.067336,0,1.8478e+09,3.1062e+05,1.8481e+09,1608.7,0.015811,0.018454,3422.1,4.4818e+18,3.5e-05,1.8865e-09,0.018546,-15.822,-6.9428e+06,2960.6,1.915e-14,10,1.6604e+20,0.019631,1,45600,0,45600,0
3414.6,0,0.049868,0,-5.1753e-12,0.068032,0,1.841e+09,3.152e+05,1.8413e+09,1608.4,0.016124,0.019019,3422,4.4712e+18,3.5e-05,1.9438e-09,0.019105,-16.07,-6.9318e+06,2960,2.0334e-14,10,1.6302e+20,0.020204,1,45800,0,45800,0
3414.4,0,0.049855,0,-1.5755e-12,0.06873,0,1.8342e+09,3.1967e+05,1.8345e+09,1608.1,0.016436,0.019585,3422,4.4607e+18,3.5e-05,2.0013e-09,0.019666,-16.317,-6.9206e+06,2959.4,2.1529e-14,10,1.6007e+20,0.020779,1,46000,0,46000,0
3414.2,0,0.049843,0,2.0242e-12,0.069428,0,1.8273e+09,3.2414e+05,1.8277e+09,1607.7,0.016748,0.020151,3421.9,4.4502e+18,3.5e-05,2.0589e-09,0.020226,-16.565,-6.9094e+06,2958.8,2.2724e-14,10,1.5712e+20,0.021353,1,46200,0,46200,0
3414,0,0.049829,0,1.7718e-12,0.070136,0,1.8205e+09,3.2804e+05,1.8208e+09,1607.4,0.017051,0.020726,3421.9,4.4402e+18,3.5e-05,2.1172e-09,0.020794,-16.815,-6.8977e+06,2958.2,2.3985e-14,10,1.5449e+20,0.021936,1,46400,0,46400,0
3413.8,0,0.049815,0,2.3536e-13,0.070846,0,1.8137e+09,3.3175e+05,1.814e+09,1607,0.01735,0.021304,3421.8,4.4304e+18,3.5e-05,2.1759e-09,0.021364,-17.066,-6.8858e+06,2957.6,2.5269e-14,10,1.5197e+20,0.022521,1,46600,0,46600,0
3413.6,0,0.049802,0,-1.3011e-12,0.071557,0,1.8068e+09,3.3546e+05,1.8072e+09,1606.7,0.01765,0.021882,3421.8,4.4205e+18,3.5e-05,2.2346e-09,0.021934,-17.317,-6.8738e+06,2957,2.6553e-14,10,1.4944e+20,0.023106,1,46800,0,46800,0
3413.4,0,0.049787,0,2.3067e-13,0.072274,0,1.8e+09,3.3879e+05,1.8003e+09,1606.4,0.017942,0.022466,3421.7,4.411e+18,3.5e-05,2.2939e-09,0.02251,-17.569,-6.8614e+06,2956.4,2.7886e-14,10,1.4714e+20,0.023697,1,47000,0,47000,0
3413.2,0,0.049772,0,3.6033e-12,0.072993,0,1.7932e+09,3.4189e+05,1.7935e+09,1606,0.01823,0.023055,3421.7,4.4018e+18,3.5e-05,2.3536e-09,0.02309,-17.822,-6.8487e+06,2955.8,2.9248e-14,10,1.4496e+20,0.024293,1,47200,0,47200,0
3413,0,0.049758,0,6.9759e-12,0.073712,0,1.7863e+09,3.4499e+05,1.7867e+09,1605.7,0.018518,0.023643,3421.7,4.3926e+18,3.5e-05,2.4134e-09,0.023669,-18.075,-6.8361e+06,2955.2,3.0611e-14,10,1.4278e+20,0.024888,1,47400,0,47400,0
3412.8,0,0.049742,0,6.793e-12,0.074436,0,1.7795e+09,3.4784e+05,1.7799e+09,1605.3,0.0188,0.024237,3421.6,4.3837e+18,3.5e-05,2.4736e-09,0.024252,-18.329,-6.823e+06,2954.6,3.2012e-14,10,1.4074e+20,0.025488,1,47600,0,47600,0
3412.6,0,0.049726,0,3.0547e-12,0.075164,0,1.7727e+09,3.5044e+05,1.773e+09,1605,0.019077,0.024835,3421.6,4.375e+18,3.5e-05,2.5344e-09,0.02484,-18.584,-6.8096e+06,2954,3.3452e-14,10,1.3883e+20,0.026092,1,47800,0,47800,0
3412.5,0,0.04971,0,-6.8368e-13,0.075892,0,1.7659e+09,3.5304e+05,1.7662e+09,1604.6,0.019354,0.025434,3421.5,4.3663e+18,3.5e-05,2.5951e-09,0.025427,-18.84,-6.7963e+06,2953.4,3.4891e-14,10,1.3693e+20,0.026697,1,48000,0,48000,0
3412.3,0,0.049694,0,-3.7001e-12,0.076622,0,1.759e+09,3.5548e+05,1.7594e+09,1604.3,0.019627,0.026036,3421.5,4.3579e+18,3.5e-05,2.6562e-09,0.026018,-19.096,-6.7826e+06,2952.8,3.6356e-14,10,1.3511e+20,0.027305,1,48200,0,48200,0
3412.1,0,0.049677,0,-5.5132e-12,0.077354,0,1.7522e+09,3.5766e+05,1.7526e+09,1603.9,0.019894,0.026644,3421.4,4.3497e+18,3.5e-05,2.7179e-09,0.026613,-19.354,-6.7685e+06,2952.1,3.7863e-14,10,1.3344e+20,0.027919,1,48400,0,48400,0
3411.9,0,0.04966,0,-7.3263e-12,0.078087,0,1.7454e+09,3.5985e+05,1.7457e+09,1603.6,0.02016,0.027252,3421.4,4.3416e+18,3.5e-05,2.7796e-09,0.027208,-19.611,-6.7545e+06,2951.5,3.9369e-14,10,1.3177e+20,0.028532,1,48600,0,48600,0
3411.7,0,0.049643,0,-7.316e-12,0.078821,0,1.7385e+09,3.6195e+05,1.7389e+09,1603.2,0.020424,0.027862,3421.3,4.3336e+18,3.5e-05,2.8416e-09,0.027805,-19.87,-6.7402e+06,2950.9,4.0892e-14,10,1.3014e+20,0.029148,1,48800,0,48800,0
3411.6,0,0.049625,0,-1.8355e-12,0.07956,0,1.7317e+09,3.6379e+05,1.7321e+09,1602.9,0.020682,0.028479,3421.3,4.326e+18,3.5e-05,2.9042e-09,0.028407,-20.129,-6.7255e+06,2950.3,4.2465e-14,10,1.2866e+20,0.02977,1,49000,0,49000,0
3411.4,0,0.049607,0,3.6449e-12,0.080298,0,1.7249e+09,3.6564e+05,1.7253e+09,1602.5,0.020939,0.029096,3421.3,4.3183e+18,3.5e-05,2.9668e-09,0.029009,-20.389,-6.7108e+06,2949.7,4.4039e-14,10,1.2717e+20,0.030392,1,49200,0,49200,0
3411.2,0,0.049589,0,7.9759e-12,0.081037,0,1.7181e+09,3.6745e+05,1.7184e+09,1602.2,0.021195,0.029715,3421.2,4.3107e+18,3.5e-05,3.0295e-09,0.029612,-20.649,-6.6959e+06,2949.1,4.5619e-14,10,1.257e+20,0.031015,1,49400,0,49400,0
3411,0,0.04957,0,4.2604e-12,0.081777,0,1.7112e+09,3.6902e+05,1.7116e+09,1601.8,0.021443,0.03034,3421.2,4.3035e+18,3.5e-05,3.093e-09,0.03022,-20.911,-6.6806e+06,2948.5,4.7249e-14,10,1.2438e+20,0.031646,1,49600,0,49600,0
3410.9,0,0.049551,0,5.4486e-13,0.082518,0,1.7044e+09,3.7059e+05,1.7048e+09,1601.5,0.021691,0.030966,3421.1,4.2964e+18,3.5e-05,3.1565e-09,0.030828,-21.173,-6.6652e+06,2947.9,4.8878e-14,10,1.2306e+20,0.032276,1,49800,0,49800,0
3410.7,0,0.049532,0,-3.1707e-12,0.083258,0,1.6976e+09,3.7216e+05,1.698e+09,1601.1,0.021939,0.031591,3421.1,4.2892e+18,3.5e-05,3.2199e-09,0.031437,-21.435,-6.6498e+06,2947.3,5.0508e-14,10,1.2173e+20,0.032906,1,50000,0,50000,0
3410.5,0,0.049512,0,-9.5506e-13,0.084003,0,1.6908e+09,3.7351e+05,1.6912e+09,1600.8,0.022179,0.032225,3421,4.2824e+18,3.5e-05,3.2842e-09,0.032051,-21.698,-6.6339e+06,2946.7,5.2196e-14,10,1.2054e+20,0.033543,1,50200,0,50200,0
3410.4,0,0.049493,0,1.2605e-12,0.084747,0,1.684e+09,3.7485e+05,1.6843e+09,1600.4,0.022419,0.032859,3421,4.2756e+18,3.5e-05,3.3485e-09,0.032666,-21.962,-6.6179e+06,2946.1,5.3884e-14,10,1.1935e+20,0.034181,1,50400,0,50400,0
3410.2,0,0.049473,0,3.4761e-12,0.085492,0,1.6771e+09,3.762e+05,1.6775e+09,1600.1,0.022659,0.033492,3421,4.2689e+18,3.5e-05,3.4128e-09,0.03328,-22.226,-6.6019e+06,2945.5,5.5572e-14,10,1.1816e+20,0.034819,1,50600,0,50600,0
3410,0,0.049453,0,2.5857e-12,0.086237,0,1.6703e+09,3.7738e+05,1.6707e+09,1599.7,0.022892,0.034133,3420.9,4.2624e+18,3.5e-05,3.4777e-09,0.033899,-22.491,-6.5854e+06,2944.9,5.7301e-14,10,1.1707e+20,0.035463,1,50800,0,50800,0
3409.9,0,0.049432,0,1.2515e-12,0.086982,0,1.6635e+09,3.7854e+05,1.6639e+09,1599.3,0.023124,0.034774,3420.9,4.2561e+18,3.5e-05,3.5428e-09,0.034519,-22.757,-6.5689e+06,2944.3,5.9037e-14,10,1.1599e+20,0.036108,1,51000,0,51000,0
3409.7,0,0.049412,0,-8.2658e-14,0.087726,0,1.6567e+09,3.797e+05,1.6571e+09,1599,0.023356,0.035416,3420.8,4.2497e+18,3.5e-05,3.6079e-09,0.035139,-23.023,-6.5523e+06,2943.7,6.0772e-14,10,1.1492e+20,0.036753,1,51200,0,51200,0
3409.5,0,0.04939,0,-1.354e-12,0.088473,0,1.6499e+09,3.8074e+05,1.6502e+09,1598.6,0.023582,0.036063,3420.8,4.2436e+18,3.5e-05,3.6735e-09,0.035762,-23.29,-6.5353e+06,2943,6.2546e-14,10,1.1392e+20,0.037403,1,51400,0,51400,0
3409.4,0,0.049369,0,-2.6045e-12,0.089221,0,1.643e+09,3.8175e+05,1.6434e+09,1598.3,0.023807,0.036711,3420.7,4.2376e+18,3.5e-05,3.7393e-09,0.036387,-23.557,-6.5182e+06,2942.4,6.4333e-14,10,1.1294e+20,0.038055,1,51600,0,51600,0
3409.2,0,0.049348,0,-3.8549e-12,0.089969,0,1.6362e+09,3.8275e+05,1.6366e+09,1597.9,0.024032,0.03736,3420.7,4.2316e+18,3.5e-05,3.8051e-09,0.037012,-23.824,-6.501e+06,2941.8,6.612e-14,10,1.1197e+20,0.038707,1,51800,0,51800,0
